Decode results B 1
,"Source","State","Start","Tx value","Rx value"
187,"Rx","Ok","1.8923 ms"," ---","[hex]07"
188,"Rx","Ok","1.914 ms"," ---","[hex]93"
189,"Rx","Ok","1.9494 ms"," ---","[hex]00"
190,"Rx","Ok","1.9774 ms"," ---","[hex]00"
191,"Rx","Ok","1.9996 ms"," ---","[hex]07"
192,"Rx","Ok","2.0213 ms"," ---","[hex]74"
193,"Rx","Ok","2.0453 ms"," ---","[hex]00"
194,"Rx","Ok","2.0706 ms"," ---","[hex]00"
195,"Rx","Ok","2.0945 ms"," ---","[hex]07"
196,"Rx","Ok","2.1162 ms"," ---","[hex]90"
197,"Rx","Ok","2.1445 ms"," ---","[hex]00"
198,"Rx","Ok","2.1709 ms"," ---","[hex]00"
199,"Rx","Ok","2.1949 ms"," ---","[hex]06"
200,"Rx","Ok","2.2166 ms"," ---","[hex]F6"
201,"Rx","Ok","2.2472 ms"," ---","[hex]00"
202,"Rx","Ok","2.2736 ms"," ---","[hex]00"
203,"Rx","Ok","2.2976 ms"," ---","[hex]07"
204,"Rx","Ok","2.3193 ms"," ---","[hex]57"
205,"Rx","Ok","2.3499 ms"," ---","[hex]00"
206,"Rx","Ok","2.3819 ms"," ---","[hex]00"
207,"Rx","Ok","2.4036 ms"," ---","[hex]06"
208,"Rx","Ok","2.4253 ms"," ---","[hex]E1"
209,"Rx","Ok","2.4569 ms"," ---","[hex]00"
210,"Rx","Ok","2.4846 ms"," ---","[hex]00"
211,"Rx","Ok","2.5072 ms"," ---","[hex]07"
212,"Rx","Ok","2.5289 ms"," ---","[hex]01"
213,"Rx","Ok","2.5596 ms"," ---","[hex]00"
214,"Rx","Ok","2.5874 ms"," ---","[hex]00"
215,"Rx","Ok","2.61 ms"," ---","[hex]06"
216,"Rx","Ok","2.6317 ms"," ---","[hex]C8"
217,"Rx","Ok","2.6624 ms"," ---","[hex]00"
218,"Rx","Ok","2.6901 ms"," ---","[hex]00"
219,"Rx","Ok","2.714 ms"," ---","[hex]07"
220,"Rx","Ok","2.7357 ms"," ---","[hex]03"
221,"Rx","Ok","2.7596 ms"," ---","[hex]00"
222,"Rx","Ok","2.7816 ms"," ---","[hex]00"
223,"Rx","Ok","2.8054 ms"," ---","[hex]06"
224,"Rx","Ok","2.8272 ms"," ---","[hex]52"
225,"Rx","Ok","2.8541 ms"," ---","[hex]00"
226,"Rx","Ok","2.88 ms"," ---","[hex]00"
227,"Rx","Ok","2.9018 ms"," ---","[hex]08"
228,"Rx","Ok","2.9235 ms"," ---","[hex]1B"
229,"Rx","Ok","2.9558 ms"," ---","[hex]00"
230,"Rx","Ok","2.9817 ms"," ---","[hex]00"
231,"Rx","Ok","3.0061 ms"," ---","[hex]07"
232,"Rx","Ok","3.0278 ms"," ---","[hex]97"
233,"Rx","Ok","3.0583 ms"," ---","[hex]00"
234,"Rx","Ok","3.0842 ms"," ---","[hex]00"
235,"Rx","Ok","3.1085 ms"," ---","[hex]08"
236,"Rx","Ok","3.1303 ms"," ---","[hex]04"
237,"Rx","Ok","3.1608 ms"," ---","[hex]00"
238,"Rx","Ok","3.1867 ms"," ---","[hex]00"
239,"Rx","Ok","3.211 ms"," ---","[hex]07"
240,"Rx","Ok","3.2327 ms"," ---","[hex]A7"
241,"Rx","Ok","3.2633 ms"," ---","[hex]00"
242,"Rx","Ok","3.2892 ms"," ---","[hex]00"
243,"Rx","Ok","3.3135 ms"," ---","[hex]07"
244,"Rx","Ok","3.3352 ms"," ---","[hex]F0"
245,"Rx","Ok","3.3657 ms"," ---","[hex]00"
246,"Rx","Ok","3.3916 ms"," ---","[hex]00"
247,"Rx","Ok","3.4164 ms"," ---","[hex]07"
248,"Rx","Ok","3.4381 ms"," ---","[hex]73"
249,"Rx","Ok","3.4667 ms"," ---","[hex]00"
250,"Rx","Ok","3.4923 ms"," ---","[hex]00"
251,"Rx","Ok","3.5142 ms"," ---","[hex]07"
252,"Rx","Ok","3.5359 ms"," ---","[hex]DF"
253,"Rx","Ok","3.5674 ms"," ---","[hex]00"
254,"Rx","Ok","3.5941 ms"," ---","[hex]00"
255,"Rx","Ok","3.6185 ms"," ---","[hex]07"
256,"Rx","Ok","3.6402 ms"," ---","[hex]45"
257,"Rx","Ok","3.6758 ms"," ---","[hex]00"
258,"Rx","Ok","3.7039 ms"," ---","[hex]00"
