Decode results B 1
,"Source","State","Start","Tx value","Rx value"
137,"Rx","Ok","-2.8139 ms"," ---","[hex]02"
138,"Rx","Ok","-2.7922 ms"," ---","[hex]35"
139,"Rx","Ok","-2.7628 ms"," ---","[hex]02"
140,"Rx","Ok","-2.741 ms"," ---","[hex]29"
141,"Rx","Ok","-2.7123 ms"," ---","[hex]02"
142,"Rx","Ok","-2.6906 ms"," ---","[hex]09"
143,"Rx","Ok","-2.6613 ms"," ---","[hex]01"
144,"Rx","Ok","-2.6396 ms"," ---","[hex]E6"
145,"Rx","Ok","-2.6106 ms"," ---","[hex]01"
146,"Rx","Ok","-2.5889 ms"," ---","[hex]C8"
147,"Rx","Ok","-2.5597 ms"," ---","[hex]01"
148,"Rx","Ok","-2.538 ms"," ---","[hex]A7"
149,"Rx","Ok","-2.5089 ms"," ---","[hex]01"
150,"Rx","Ok","-2.4872 ms"," ---","[hex]87"
151,"Rx","Ok","-2.4581 ms"," ---","[hex]01"
152,"Rx","Ok","-2.4364 ms"," ---","[hex]67"
153,"Rx","Ok","-2.4075 ms"," ---","[hex]01"
154,"Rx","Ok","-2.3858 ms"," ---","[hex]48"
155,"Rx","Ok","-2.3565 ms"," ---","[hex]01"
156,"Rx","Ok","-2.3348 ms"," ---","[hex]2A"
157,"Rx","Ok","-2.3059 ms"," ---","[hex]01"
158,"Rx","Ok","-2.2842 ms"," ---","[hex]09"
159,"Rx","Ok","-2.2551 ms"," ---","[hex]00"
160,"Rx","Ok","-2.2333 ms"," ---","[hex]E9"
161,"Rx","Ok","-2.2043 ms"," ---","[hex]00"
162,"Rx","Ok","-2.1826 ms"," ---","[hex]C9"
163,"Rx","Ok","-2.1533 ms"," ---","[hex]00"
164,"Rx","Ok","-2.1316 ms"," ---","[hex]AD"
165,"Rx","Ok","-2.1025 ms"," ---","[hex]00"
166,"Rx","Ok","-2.0808 ms"," ---","[hex]8F"
167,"Rx","Ok","-2.0519 ms"," ---","[hex]00"
168,"Rx","Ok","-2.0302 ms"," ---","[hex]08"
169,"Rx","Ok","-2.0011 ms"," ---","[hex]00"
170,"Rx","Ok","-1.9794 ms"," ---","[hex]0A"
171,"Rx","Ok","-1.9497 ms"," ---","[hex]00"
172,"Rx","Ok","-1.928 ms"," ---","[hex]07"
173,"Rx","Ok","-1.8995 ms"," ---","[hex]00"
174,"Rx","Ok","-1.8778 ms"," ---","[hex]08"
175,"Rx","Ok","-1.8487 ms"," ---","[hex]00"
176,"Rx","Ok","-1.827 ms"," ---","[hex]06"
177,"Rx","Ok","-1.7978 ms"," ---","[hex]00"
178,"Rx","Ok","-1.7761 ms"," ---","[hex]05"
179,"Rx","Ok","-1.747 ms"," ---","[hex]00"
180,"Rx","Ok","-1.7253 ms"," ---","[hex]06"
181,"Rx","Ok","-1.6962 ms"," ---","[hex]00"
182,"Rx","Ok","-1.6745 ms"," ---","[hex]05"
183,"Rx","Ok","-1.6454 ms"," ---","[hex]00"
184,"Rx","Ok","-1.6237 ms"," ---","[hex]06"
185,"Rx","Ok","-1.5946 ms"," ---","[hex]00"
186,"Rx","Ok","-1.5728 ms"," ---","[hex]06"
187,"Rx","Ok","-1.5435 ms"," ---","[hex]00"
188,"Rx","Ok","-1.5218 ms"," ---","[hex]06"
189,"Rx","Ok","-1.4929 ms"," ---","[hex]00"
190,"Rx","Ok","-1.4712 ms"," ---","[hex]05"
191,"Rx","Ok","-1.4421 ms"," ---","[hex]00"
192,"Rx","Ok","-1.4204 ms"," ---","[hex]07"
193,"Rx","Ok","-1.3914 ms"," ---","[hex]00"
194,"Rx","Ok","-1.3697 ms"," ---","[hex]08"
195,"Rx","Ok","-1.3406 ms"," ---","[hex]00"
196,"Rx","Ok","-1.3189 ms"," ---","[hex]07"
197,"Rx","Ok","-1.2898 ms"," ---","[hex]00"
198,"Rx","Ok","-1.2681 ms"," ---","[hex]05"
199,"Rx","Ok","-1.239 ms"," ---","[hex]00"
200,"Rx","Ok","-1.2173 ms"," ---","[hex]09"
201,"Rx","Ok","-1.1882 ms"," ---","[hex]00"
202,"Rx","Ok","-1.1665 ms"," ---","[hex]06"
203,"Rx","Ok","-1.137 ms"," ---","[hex]00"
204,"Rx","Ok","-1.1153 ms"," ---","[hex]06"
205,"Rx","Ok","-1.0866 ms"," ---","[hex]00"
206,"Rx","Ok","-1.0649 ms"," ---","[hex]05"
207,"Rx","Ok","-1.0358 ms"," ---","[hex]00"
208,"Rx","Ok","-1.0141 ms"," ---","[hex]07"
