Decode results B 1
,"Source","State","Start","Tx value","Rx value"
273,"Rx","Ok","3.0071 ms"," ---","[hex]01"
274,"Rx","Ok","3.0288 ms"," ---","[hex]BE"
275,"Rx","Ok","3.0582 ms"," ---","[hex]01"
276,"Rx","Ok","3.0799 ms"," ---","[hex]9E"
277,"Rx","Ok","3.1087 ms"," ---","[hex]01"
278,"Rx","Ok","3.1304 ms"," ---","[hex]7F"
279,"Rx","Ok","3.1595 ms"," ---","[hex]01"
280,"Rx","Ok","3.1812 ms"," ---","[hex]60"
281,"Rx","Ok","3.2104 ms"," ---","[hex]01"
282,"Rx","Ok","3.2321 ms"," ---","[hex]3D"
283,"Rx","Ok","3.2612 ms"," ---","[hex]01"
284,"Rx","Ok","3.2829 ms"," ---","[hex]22"
285,"Rx","Ok","3.3122 ms"," ---","[hex]01"
286,"Rx","Ok","3.3339 ms"," ---","[hex]00"
287,"Rx","Ok","3.3629 ms"," ---","[hex]00"
288,"Rx","Ok","3.3846 ms"," ---","[hex]E1"
289,"Rx","Ok","3.4138 ms"," ---","[hex]00"
290,"Rx","Ok","3.4355 ms"," ---","[hex]BC"
291,"Rx","Ok","3.4648 ms"," ---","[hex]00"
292,"Rx","Ok","3.4866 ms"," ---","[hex]A2"
293,"Rx","Ok","3.5153 ms"," ---","[hex]00"
294,"Rx","Ok","3.537 ms"," ---","[hex]80"
295,"Rx","Ok","3.5652 ms"," ---","[hex]00"
296,"Rx","Ok","3.587 ms"," ---","[hex]66"
297,"Rx","Ok","3.6159 ms"," ---","[hex]01"
298,"Rx","Ok","3.6377 ms"," ---","[hex]37"
299,"Rx","Ok","3.6676 ms"," ---","[hex]01"
300,"Rx","Ok","3.6894 ms"," ---","[hex]56"
301,"Rx","Ok","3.7184 ms"," ---","[hex]01"
302,"Rx","Ok","3.7402 ms"," ---","[hex]76"
303,"Rx","Ok","3.7693 ms"," ---","[hex]01"
304,"Rx","Ok","3.791 ms"," ---","[hex]94"
305,"Rx","Ok","3.8201 ms"," ---","[hex]01"
306,"Rx","Ok","3.8418 ms"," ---","[hex]B4"
307,"Rx","Ok","3.8713 ms"," ---","[hex]01"
308,"Rx","Ok","3.893 ms"," ---","[hex]D5"
309,"Rx","Ok","3.9217 ms"," ---","[hex]01"
310,"Rx","Ok","3.9435 ms"," ---","[hex]F4"
311,"Rx","Ok","3.9727 ms"," ---","[hex]02"
312,"Rx","Ok","3.9944 ms"," ---","[hex]13"
313,"Rx","Ok","4.0235 ms"," ---","[hex]02"
314,"Rx","Ok","4.0452 ms"," ---","[hex]34"
315,"Rx","Ok","4.0741 ms"," ---","[hex]02"
316,"Rx","Ok","4.0958 ms"," ---","[hex]54"
317,"Rx","Ok","4.1249 ms"," ---","[hex]02"
318,"Rx","Ok","4.1466 ms"," ---","[hex]78"
319,"Rx","Ok","4.1757 ms"," ---","[hex]02"
320,"Rx","Ok","4.1975 ms"," ---","[hex]9F"
321,"Rx","Ok","4.2266 ms"," ---","[hex]03"
322,"Rx","Ok","4.2483 ms"," ---","[hex]24"
323,"Rx","Ok","4.2777 ms"," ---","[hex]03"
324,"Rx","Ok","4.2994 ms"," ---","[hex]40"
325,"Rx","Ok","4.3282 ms"," ---","[hex]01"
326,"Rx","Ok","4.3499 ms"," ---","[hex]E4"
327,"Rx","Ok","4.378 ms"," ---","[hex]01"
328,"Rx","Ok","4.3997 ms"," ---","[hex]C8"
329,"Rx","Ok","4.4289 ms"," ---","[hex]01"
330,"Rx","Ok","4.4506 ms"," ---","[hex]A4"
331,"Rx","Ok","4.4807 ms"," ---","[hex]01"
332,"Rx","Ok","4.5024 ms"," ---","[hex]89"
333,"Rx","Ok","4.5314 ms"," ---","[hex]01"
334,"Rx","Ok","4.5531 ms"," ---","[hex]6A"
335,"Rx","Ok","4.5821 ms"," ---","[hex]01"
336,"Rx","Ok","4.6038 ms"," ---","[hex]46"
337,"Rx","Ok","4.633 ms"," ---","[hex]01"
338,"Rx","Ok","4.6547 ms"," ---","[hex]29"
339,"Rx","Ok","4.6841 ms"," ---","[hex]01"
340,"Rx","Ok","4.7058 ms"," ---","[hex]08"
341,"Rx","Ok","4.7345 ms"," ---","[hex]00"
342,"Rx","Ok","4.7563 ms"," ---","[hex]E9"
343,"Rx","Ok","4.7854 ms"," ---","[hex]00"
344,"Rx","Ok","4.8071 ms"," ---","[hex]CA"
345,"Rx","Ok","4.8362 ms"," ---","[hex]00"
346,"Rx","Ok","4.8579 ms"," ---","[hex]AF"
347,"Rx","Ok","4.8872 ms"," ---","[hex]00"
348,"Rx","Ok","4.9089 ms"," ---","[hex]8F"
349,"Rx","Ok","4.9379 ms"," ---","[hex]00"
350,"Rx","Ok","4.9596 ms"," ---","[hex]72"
351,"Rx","Ok","4.9887 ms"," ---","[hex]00"
352,"Rx","Ok","5.0104 ms"," ---","[hex]59"
353,"Rx","Ok","5.0396 ms"," ---","[hex]01"
354,"Rx","Ok","5.0613 ms"," ---","[hex]4F"
355,"Rx","Ok","5.0906 ms"," ---","[hex]01"
356,"Rx","Ok","5.1123 ms"," ---","[hex]6E"
357,"Rx","Ok","5.1401 ms"," ---","[hex]01"
358,"Rx","Ok","5.1618 ms"," ---","[hex]8C"
359,"Rx","Ok","5.1909 ms"," ---","[hex]01"
360,"Rx","Ok","5.2126 ms"," ---","[hex]AC"
361,"Rx","Ok","5.2426 ms"," ---","[hex]01"
362,"Rx","Ok","5.2643 ms"," ---","[hex]CA"
"Data format","Hex"

