Decode results B 1
,"Source","State","Start","Tx value","Rx value"
144,"Rx","Ok","1.1367 ms"," ---","[hex]1D"
145,"Rx","Ok","1.1661 ms"," ---","[hex]03"
146,"Rx","Ok","1.1878 ms"," ---","[hex]1B"
147,"Rx","Ok","1.217 ms"," ---","[hex]03"
148,"Rx","Ok","1.2387 ms"," ---","[hex]1A"
149,"Rx","Ok","1.2675 ms"," ---","[hex]03"
150,"Rx","Ok","1.2892 ms"," ---","[hex]1B"
151,"Rx","Ok","1.3185 ms"," ---","[hex]03"
152,"Rx","Ok","1.3403 ms"," ---","[hex]1C"
153,"Rx","Ok","1.3691 ms"," ---","[hex]03"
154,"Rx","Ok","1.3908 ms"," ---","[hex]1B"
155,"Rx","Ok","1.4199 ms"," ---","[hex]03"
156,"Rx","Ok","1.4416 ms"," ---","[hex]1A"
157,"Rx","Ok","1.4709 ms"," ---","[hex]03"
158,"Rx","Ok","1.4926 ms"," ---","[hex]1B"
159,"Rx","Ok","1.5216 ms"," ---","[hex]03"
160,"Rx","Ok","1.5433 ms"," ---","[hex]1B"
161,"Rx","Ok","1.5724 ms"," ---","[hex]03"
162,"Rx","Ok","1.5941 ms"," ---","[hex]1C"
163,"Rx","Ok","1.6234 ms"," ---","[hex]03"
164,"Rx","Ok","1.6452 ms"," ---","[hex]1C"
165,"Rx","Ok","1.674 ms"," ---","[hex]03"
166,"Rx","Ok","1.6957 ms"," ---","[hex]1A"
167,"Rx","Ok","1.7248 ms"," ---","[hex]03"
168,"Rx","Ok","1.7465 ms"," ---","[hex]18"
169,"Rx","Ok","1.7758 ms"," ---","[hex]03"
170,"Rx","Ok","1.7975 ms"," ---","[hex]1B"
171,"Rx","Ok","1.8265 ms"," ---","[hex]03"
172,"Rx","Ok","1.8482 ms"," ---","[hex]18"
173,"Rx","Ok","1.8769 ms"," ---","[hex]FF"
174,"Rx","Ok","1.8986 ms"," ---","[hex]FF"
175,"Rx","Ok","1.9281 ms"," ---","[hex]02"
176,"Rx","Ok","1.9499 ms"," ---","[hex]24"
177,"Rx","Ok","1.9788 ms"," ---","[hex]02"
178,"Rx","Ok","2.0006 ms"," ---","[hex]06"
179,"Rx","Ok","2.0301 ms"," ---","[hex]01"
180,"Rx","Ok","2.0518 ms"," ---","[hex]E9"
181,"Rx","Ok","2.0805 ms"," ---","[hex]01"
182,"Rx","Ok","2.1022 ms"," ---","[hex]C7"
183,"Rx","Ok","2.1313 ms"," ---","[hex]01"
184,"Rx","Ok","2.153 ms"," ---","[hex]AD"
185,"Rx","Ok","2.1822 ms"," ---","[hex]01"
186,"Rx","Ok","2.204 ms"," ---","[hex]88"
187,"Rx","Ok","2.2331 ms"," ---","[hex]01"
188,"Rx","Ok","2.2548 ms"," ---","[hex]6C"
189,"Rx","Ok","2.2838 ms"," ---","[hex]01"
190,"Rx","Ok","2.3055 ms"," ---","[hex]4C"
191,"Rx","Ok","2.3348 ms"," ---","[hex]01"
192,"Rx","Ok","2.3565 ms"," ---","[hex]2F"
193,"Rx","Ok","2.3857 ms"," ---","[hex]01"
194,"Rx","Ok","2.4074 ms"," ---","[hex]07"
195,"Rx","Ok","2.4367 ms"," ---","[hex]00"
196,"Rx","Ok","2.4584 ms"," ---","[hex]EB"
"Data format","Hex"

