Decode results B 1
,"Source","State","Start","Tx value","Rx value"
165,"Rx","Ok","1.6739 ms"," ---","[hex]00"
166,"Rx","Ok","1.6956 ms"," ---","[hex]07"
167,"Rx","Ok","1.7247 ms"," ---","[hex]00"
168,"Rx","Ok","1.7464 ms"," ---","[hex]08"
169,"Rx","Ok","1.7757 ms"," ---","[hex]00"
170,"Rx","Ok","1.7974 ms"," ---","[hex]09"
171,"Rx","Ok","1.8266 ms"," ---","[hex]00"
172,"Rx","Ok","1.8483 ms"," ---","[hex]09"
173,"Rx","Ok","1.8765 ms"," ---","[hex]FF"
174,"Rx","Ok","1.8982 ms"," ---","[hex]FF"
175,"Rx","Ok","1.9281 ms"," ---","[hex]00"
176,"Rx","Ok","1.9498 ms"," ---","[hex]0A"
177,"Rx","Ok","1.9788 ms"," ---","[hex]00"
178,"Rx","Ok","2.0005 ms"," ---","[hex]08"
179,"Rx","Ok","2.0298 ms"," ---","[hex]00"
180,"Rx","Ok","2.0515 ms"," ---","[hex]08"
181,"Rx","Ok","2.0803 ms"," ---","[hex]00"
182,"Rx","Ok","2.1021 ms"," ---","[hex]08"
183,"Rx","Ok","2.1311 ms"," ---","[hex]00"
184,"Rx","Ok","2.1528 ms"," ---","[hex]07"
185,"Rx","Ok","2.1819 ms"," ---","[hex]00"
186,"Rx","Ok","2.2037 ms"," ---","[hex]0A"
187,"Rx","Ok","2.2329 ms"," ---","[hex]00"
188,"Rx","Ok","2.2546 ms"," ---","[hex]09"
189,"Rx","Ok","2.2836 ms"," ---","[hex]00"
190,"Rx","Ok","2.3053 ms"," ---","[hex]07"
191,"Rx","Ok","2.3343 ms"," ---","[hex]00"
192,"Rx","Ok","2.356 ms"," ---","[hex]09"
193,"Rx","Ok","2.3853 ms"," ---","[hex]00"
194,"Rx","Ok","2.407 ms"," ---","[hex]0A"
195,"Rx","Ok","2.4362 ms"," ---","[hex]00"
196,"Rx","Ok","2.458 ms"," ---","[hex]08"
"Data format","Hex"

